 2.93475380e-04  2.79390006e-03  2.93475380e-04  4.99994437e-08  2.93475380e-04  4.39990320e-05  2.93475380e-04  4.39990320e-05 
 3.03475380e-04  2.88430415e-03  3.03475380e-04  4.99994443e-08  3.03475380e-04  4.39990320e-05  3.03475380e-04  4.39990320e-05 
 3.13475380e-04  2.97440319e-03  3.13475380e-04  4.99994439e-08  3.13475380e-04  4.39990320e-05  3.13475380e-04  4.39990320e-05 
 3.23475380e-04  3.06419821e-03  3.23475380e-04  4.99994436e-08  3.23475380e-04  4.39990320e-05  3.23475380e-04  4.39990320e-05 
 3.33475380e-04  3.15369024e-03  3.33475380e-04  4.99994427e-08  3.33475380e-04  4.39990320e-05  3.33475380e-04  4.39990320e-05 
 3.43475380e-04  3.24288029e-03  3.43475380e-04  4.99994438e-08  3.43475380e-04  4.39990320e-05  3.43475380e-04  4.39990320e-05 
 3.53475380e-04  3.33176938e-03  3.53475380e-04  4.99994425e-08  3.53475380e-04  4.39990320e-05  3.53475380e-04  4.39990320e-05 
 3.63475380e-04  3.42035854e-03  3.63475380e-04  4.99994431e-08  3.63475380e-04  4.39990320e-05  3.63475380e-04  4.39990320e-05 
 3.73475380e-04  3.50864877e-03  3.73475380e-04  4.99994446e-08  3.73475380e-04  4.39990320e-05  3.73475380e-04  4.39990320e-05 
 3.83475380e-04  3.59664108e-03  3.83475380e-04  4.99994434e-08  3.83475380e-04  4.39990320e-05  3.83475380e-04  4.39990320e-05 
 3.93475380e-04  3.68433648e-03  3.93475380e-04  4.99994433e-08  3.93475380e-04  4.39990320e-05  3.93475380e-04  4.39990320e-05 
 4.03475380e-04  3.77173597e-03  4.03475380e-04  4.99994437e-08  4.03475380e-04  4.39990320e-05  4.03475380e-04  4.39990320e-05 
 4.13475380e-04  3.85884055e-03  4.13475380e-04  4.99994429e-08  4.13475380e-04  4.39990320e-05  4.13475380e-04  4.39990320e-05 
 4.23475380e-04  3.94565120e-03  4.23475380e-04  4.99994434e-08  4.23475380e-04  4.39990320e-05  4.23475380e-04  4.39990320e-05 
 4.33475380e-04  4.03216894e-03  4.33475380e-04  4.99994439e-08  4.33475380e-04  4.39990320e-05  4.33475380e-04  4.39990320e-05 
 4.43475380e-04  4.11839473e-03  4.43475380e-04  4.99994425e-08  4.43475380e-04  4.39990320e-05  4.43475380e-04  4.39990320e-05 
 4.53475380e-04  4.20432957e-03  4.53475380e-04  4.99994438e-08  4.53475380e-04  4.39990320e-05  4.53475380e-04  4.39990320e-05 
 4.63475380e-04  4.28997444e-03  4.63475380e-04  4.99994433e-08  4.63475380e-04  4.39990320e-05  4.63475380e-04  4.39990320e-05 
 4.73475380e-04  4.37533032e-03  4.73475380e-04  4.99994437e-08  4.73475380e-04  4.39990320e-05  4.73475380e-04  4.39990320e-05 
 4.83475380e-04  4.46039818e-03  4.83475380e-04  4.99994437e-08  4.83475380e-04  4.39990320e-05  4.83475380e-04  4.39990320e-05 
 4.93475380e-04  4.54517900e-03  4.93475380e-04  4.99994442e-08  4.93475380e-04  4.39990320e-05  4.93475380e-04  4.39990320e-05 
 5.03475380e-04  4.62967374e-03  5.03475380e-04  4.99994432e-08  5.03475380e-04  4.39990320e-05  5.03475380e-04  4.39990320e-05 
 5.13475380e-04  4.71388337e-03  5.13475380e-04  4.99994442e-08  5.13475380e-04  4.39990320e-05  5.13475380e-04  4.39990320e-05 
 5.23475380e-04  4.79780885e-03  5.23475380e-04  4.99994426e-08  5.23475380e-04  4.39990320e-05  5.23475380e-04  4.39990320e-05 
 5.33475380e-04  4.88145114e-03  5.33475380e-04  4.99994428e-08  5.33475380e-04  4.39990320e-05  5.33475380e-04  4.39990320e-05 
 5.43475380e-04  4.96481120e-03  5.43475380e-04  4.99994444e-08  5.43475380e-04  4.39990320e-05  5.43475380e-04  4.39990320e-05 
 5.53475380e-04  5.04788997e-03  5.53475380e-04  4.99994439e-08  5.53475380e-04  4.39990320e-05  5.53475380e-04  4.39990320e-05 
 5.63475380e-04  5.13068841e-03  5.63475380e-04  4.99994437e-08  5.63475380e-04  4.39990320e-05  5.63475380e-04  4.39990320e-05 
 5.73475380e-04  5.21320746e-03  5.73475380e-04  4.99994431e-08  5.73475380e-04  4.39990320e-05  5.73475380e-04  4.39990320e-05 
 5.83475380e-04  5.29544807e-03  5.83475380e-04  4.99994441e-08  5.83475380e-04  4.39990320e-05  5.83475380e-04  4.39990320e-05 
 5.93475380e-04  5.37741117e-03  5.93475380e-04  4.99994441e-08  5.93475380e-04  4.39990320e-05  5.93475380e-04  4.39990320e-05 
 6.03475380e-04  5.45909771e-03  6.03475380e-04  4.99994438e-08  6.03475380e-04  4.39990320e-05  6.03475380e-04  4.39990320e-05 
 6.13475380e-04  5.54050860e-03  6.13475380e-04  4.99994445e-08  6.13475380e-04  4.39990320e-05  6.13475380e-04  4.39990320e-05 
 6.23475380e-04  5.62164480e-03  6.23475380e-04  4.99994436e-08  6.23475380e-04  4.39990320e-05  6.23475380e-04  4.39990320e-05 
 6.33475380e-04  5.70250721e-03  6.33475380e-04  4.99994442e-08  6.33475380e-04  4.39990320e-05  6.33475380e-04  4.39990320e-05 
 6.43475380e-04  5.78309677e-03  6.43475380e-04  4.99994441e-08  6.43475380e-04  4.39990320e-05  6.43475380e-04  4.39990320e-05 
 6.53475380e-04  5.86341440e-03  6.53475380e-04  4.99994440e-08  6.53475380e-04  4.39990320e-05  6.53475380e-04  4.39990320e-05 
 6.63475380e-04  5.94346101e-03  6.63475380e-04  4.99994427e-08  6.63475380e-04  4.39990320e-05  6.63475380e-04  4.39990320e-05 
 6.73475380e-04  6.02323751e-03  6.73475380e-04  4.99994443e-08  6.73475380e-04  4.39990320e-05  6.73475380e-04  4.39990320e-05 
 6.83475380e-04  6.10274483e-03  6.83475380e-04  4.99994435e-08  6.83475380e-04  4.39990320e-05  6.83475380e-04  4.39990320e-05 
 6.93475380e-04  6.18198387e-03  6.93475380e-04  4.99994431e-08  6.93475380e-04  4.39990320e-05  6.93475380e-04  4.39990320e-05 
 7.03475380e-04  6.26095553e-03  7.03475380e-04  4.99994432e-08  7.03475380e-04  4.39990320e-05  7.03475380e-04  4.39990320e-05 
 7.13475380e-04  6.33966071e-03  7.13475380e-04  4.99994427e-08  7.13475380e-04  4.39990320e-05  7.13475380e-04  4.39990320e-05 
