 1.56170378e-04  1.95195308e-01  1.56170378e-04  2.20863415e-12  1.56170378e-04  2.20863415e-12  1.56170378e-04  2.20863415e-12  1.56170378e-04  2.20863415e-12  1.56170378e-04  5.30804469e-04  1.56170378e-04  5.30804469e-04  1.56170378e-04  5.30804469e-04  1.56170378e-04  5.30804469e-04  1.56170378e-04  2.21836264e-05  1.56170378e-04  2.21836264e-05 
 1.60937264e-04  2.01152689e-01  1.60937264e-04  2.65134696e-12  1.60937264e-04  2.65134696e-12  1.60937264e-04  2.65134696e-12  1.60937264e-04  2.65134696e-12  1.60937264e-04  5.74685415e-04  1.60937264e-04  5.74685415e-04  1.60937264e-04  5.74685415e-04  1.60937264e-04  5.74685415e-04  1.60937264e-04  2.21872075e-05  1.60937264e-04  2.21872075e-05 
 1.65148785e-04  2.06415959e-01  1.65148785e-04  2.07874551e-12  1.65148785e-04  2.07874551e-12  1.65148785e-04  2.07874551e-12  1.65148785e-04  2.07874551e-12  1.65148785e-04  6.14805572e-04  1.65148785e-04  6.14805572e-04  1.65148785e-04  6.14805572e-04  1.65148785e-04  6.14805572e-04  1.65148785e-04  2.21902323e-05  1.65148785e-04  2.21902323e-05 
 1.68841972e-04  2.11031413e-01  1.68841972e-04  1.14774268e-12  1.68841972e-04  1.14774268e-12  1.68841972e-04  1.14774268e-12  1.68841972e-04  1.14774268e-12  1.68841972e-04  6.50856739e-04  1.68841972e-04  6.50856739e-04  1.68841972e-04  6.50856739e-04  1.68841972e-04  6.50856739e-04  1.68841972e-04  2.21927758e-05  1.68841972e-04  2.21927758e-05 
 1.72253107e-04  2.15294348e-01  1.72253107e-04  4.57136463e-13  1.72253107e-04  4.57136466e-13  1.72253107e-04  4.57136466e-13  1.72253107e-04  4.57136466e-13  1.72253107e-04  6.84771390e-04  1.72253107e-04  6.84771390e-04  1.72253107e-04  6.84771390e-04  1.72253107e-04  6.84771390e-04  1.72253107e-04  2.21950331e-05  1.72253107e-04  2.21950331e-05 
 1.74948676e-04  2.18663009e-01  1.74948676e-04  3.10414055e-13  1.74948676e-04  3.10414057e-13  1.74948676e-04  3.10414057e-13  1.74948676e-04  3.10414057e-13  1.74948676e-04  7.11923283e-04  1.74948676e-04  7.11923283e-04  1.74948676e-04  7.11923283e-04  1.74948676e-04  7.11923283e-04  1.74948676e-04  2.21967539e-05  1.74948676e-04  2.21967539e-05 
 1.77578469e-04  2.21949450e-01  1.77578469e-04  5.76116904e-13  1.77578469e-04  5.76116906e-13  1.77578469e-04  5.76116906e-13  1.77578469e-04  5.76116906e-13  1.77578469e-04  7.38667959e-04  1.77578469e-04  7.38667959e-04  1.77578469e-04  7.38667959e-04  1.77578469e-04  7.38667959e-04  1.77578469e-04  2.21983785e-05  1.77578469e-04  2.21983785e-05 
 1.81246643e-04  2.26533519e-01  1.81246643e-04  1.40841461e-12  1.81246643e-04  1.40841460e-12  1.81246643e-04  1.40841460e-12  1.81246643e-04  1.40841460e-12  1.81246643e-04  7.76286026e-04  1.81246643e-04  7.76286026e-04  1.81246643e-04  7.76286026e-04  1.81246643e-04  7.76286026e-04  1.81246643e-04  2.22005544e-05  1.81246643e-04  2.22005544e-05 
 1.84915361e-04  2.31118228e-01  1.84915361e-04  2.28120158e-12  1.84915361e-04  2.28120157e-12  1.84915361e-04  2.28120157e-12  1.84915361e-04  2.28120157e-12  1.84915361e-04  8.14190747e-04  1.84915361e-04  8.14190747e-04  1.84915361e-04  8.14190747e-04  1.84915361e-04  8.14190747e-04  1.84915361e-04  2.22026244e-05  1.84915361e-04  2.22026244e-05 
 1.90152888e-04  2.37663369e-01  1.90152888e-04  2.60332047e-12  1.90152888e-04  2.60332047e-12  1.90152888e-04  2.60332047e-12  1.90152888e-04  2.60332047e-12  1.90152888e-04  8.68518298e-04  1.90152888e-04  8.68518298e-04  1.90152888e-04  8.68518298e-04  1.90152888e-04  8.68518298e-04  1.90152888e-04  2.22053935e-05  1.90152888e-04  2.22053935e-05 
 1.94351682e-04  2.42910384e-01  1.94351682e-04  1.88786168e-12  1.94351682e-04  1.88786168e-12  1.94351682e-04  1.88786168e-12  1.94351682e-04  1.88786168e-12  1.94351682e-04  9.12049091e-04  1.94351682e-04  9.12049091e-04  1.94351682e-04  9.12049091e-04  1.94351682e-04  9.12049091e-04  1.94351682e-04  2.22074535e-05  1.94351682e-04  2.22074535e-05 
 1.98571931e-04  2.48184152e-01  1.98571931e-04  8.45270073e-13  1.98571931e-04  8.45270078e-13  1.98571931e-04  8.45270078e-13  1.98571931e-04  8.45270078e-13  1.98571931e-04  9.55573709e-04  1.98571931e-04  9.55573709e-04  1.98571931e-04  9.55573709e-04  1.98571931e-04  9.55573709e-04  1.98571931e-04  2.22093791e-05  1.98571931e-04  2.22093791e-05 
 2.00000000e-04  2.49968703e-01  2.00000000e-04  5.55836379e-13  2.00000000e-04  5.55836385e-13  2.00000000e-04  5.55836385e-13  2.00000000e-04  5.55836385e-13  2.00000000e-04  9.70217436e-04  2.00000000e-04  9.70217436e-04  2.00000000e-04  9.70217436e-04  2.00000000e-04  9.70217436e-04  2.00000000e-04  2.22099976e-05  2.00000000e-04  2.22099976e-05 
 2.00388235e-04  2.50453850e-01  2.00388235e-04  4.99028480e-13  2.00388235e-04  4.99028486e-13  2.00388235e-04  4.99028486e-13  2.00388235e-04  4.99028486e-13  2.00388235e-04  9.74070770e-04  2.00388235e-04  9.74070770e-04  2.00388235e-04  9.74070770e-04  2.00388235e-04  9.74070770e-04  2.00388235e-04  2.22101628e-05  2.00388235e-04  2.22101628e-05 
 2.01164706e-04  2.51424143e-01  2.01164706e-04  4.00899351e-13  2.01164706e-04  4.00899357e-13  2.01164706e-04  4.00899357e-13  2.01164706e-04  4.00899357e-13  2.01164706e-04  9.81983379e-04  2.01164706e-04  9.81983379e-04  2.01164706e-04  9.81983379e-04  2.01164706e-04  9.81983379e-04  2.01164706e-04  2.22104895e-05  2.01164706e-04  2.22104895e-05 
 2.02717647e-04  2.53364724e-01  2.02717647e-04  3.15658502e-13  2.02717647e-04  3.15658509e-13  2.02717647e-04  3.15658509e-13  2.02717647e-04  3.15658509e-13  2.02717647e-04  9.97867135e-04  2.02717647e-04  9.97867135e-04  2.02717647e-04  9.97867135e-04  2.02717647e-04  9.97867135e-04  2.02717647e-04  2.22111279e-05  2.02717647e-04  2.22111279e-05 
 2.04753340e-04  2.55908547e-01  2.04753340e-04  4.32360768e-13  2.04753340e-04  4.32360772e-13  2.04753340e-04  4.32360772e-13  2.04753340e-04  4.32360772e-13  2.04753340e-04  1.01851077e-03  2.04753340e-04  1.01851077e-03  2.04753340e-04  1.01851077e-03  2.04753340e-04  1.01851077e-03  2.04753340e-04  2.22119344e-05  2.04753340e-04  2.22119344e-05 
 2.08249777e-04  2.60277697e-01  2.08249777e-04  1.09781634e-12  2.08249777e-04  1.09781634e-12  2.08249777e-04  1.09781634e-12  2.08249777e-04  1.09781634e-12  2.08249777e-04  1.05362927e-03  2.08249777e-04  1.05362927e-03  2.08249777e-04  1.05362927e-03  2.08249777e-04  1.05362927e-03  2.08249777e-04  2.22132390e-05  2.08249777e-04  2.22132390e-05 
 2.11723582e-04  2.64618524e-01  2.11723582e-04  1.98122533e-12  2.11723582e-04  1.98122533e-12  2.11723582e-04  1.98122533e-12  2.11723582e-04  1.98122533e-12  2.11723582e-04  1.08797620e-03  2.11723582e-04  1.08797620e-03  2.11723582e-04  1.08797620e-03  2.11723582e-04  1.08797620e-03  2.11723582e-04  2.22144336e-05  2.11723582e-04  2.22144336e-05 
 2.16720171e-04  2.70862129e-01  2.16720171e-04  2.63782684e-12  2.16720171e-04  2.63782683e-12  2.16720171e-04  2.63782683e-12  2.16720171e-04  2.63782683e-12  2.16720171e-04  1.13642053e-03  2.16720171e-04  1.13642053e-03  2.16720171e-04  1.13642053e-03  2.16720171e-04  1.13642053e-03  2.16720171e-04  2.22159732e-05  2.16720171e-04  2.22159732e-05 
 2.21360947e-04  2.76661039e-01  2.21360947e-04  2.14775648e-12  2.21360947e-04  2.14775648e-12  2.21360947e-04  2.14775648e-12  2.21360947e-04  2.14775648e-12  2.21360947e-04  1.18016395e-03  2.21360947e-04  1.18016395e-03  2.21360947e-04  1.18016395e-03  2.21360947e-04  1.18016395e-03  2.21360947e-04  2.22172132e-05  2.21360947e-04  2.22172132e-05 
 2.24938750e-04  2.81131650e-01  2.24938750e-04  1.25306497e-12  2.24938750e-04  1.25306498e-12  2.24938750e-04  1.25306498e-12  2.24938750e-04  1.25306498e-12  2.24938750e-04  1.21301716e-03  2.24938750e-04  1.21301716e-03  2.24938750e-04  1.21301716e-03  2.24938750e-04  1.21301716e-03  2.24938750e-04  2.22180436e-05  2.24938750e-04  2.22180436e-05 
