 3.00225176e-01 -2.02055137e-01  3.00225176e-01  4.97810593e+00  3.00225176e-01  4.97961079e+00  3.00225176e-01  2.48339045e+00  3.00225176e-01  8.52422600e-02  3.00225176e-01  4.97810550e+00  3.00225176e-01  1.99990910e+00  3.00225176e-01  4.39990320e-05 
 3.00230176e-01 -2.02466811e-01  3.00230176e-01  4.97810593e+00  3.00230176e-01  4.97961079e+00  3.00230176e-01  2.48339107e+00  3.00230176e-01  8.52422600e-02  3.00230176e-01  4.97810550e+00  3.00230176e-01  1.99990910e+00  3.00230176e-01  4.39990320e-05 
 3.00235176e-01 -2.02677869e-01  3.00235176e-01  4.97810593e+00  3.00235176e-01  4.97961079e+00  3.00235176e-01  2.48339169e+00  3.00235176e-01  8.52422600e-02  3.00235176e-01  4.97810550e+00  3.00235176e-01  1.99990910e+00  3.00235176e-01  4.39990320e-05 
 3.00240176e-01 -2.02688104e-01  3.00240176e-01  4.97810593e+00  3.00240176e-01  4.97961079e+00  3.00240176e-01  2.48339231e+00  3.00240176e-01  8.52422600e-02  3.00240176e-01  4.97810550e+00  3.00240176e-01  1.99990910e+00  3.00240176e-01  4.39990320e-05 
 3.00245176e-01 -2.02497504e-01  3.00245176e-01  4.97810593e+00  3.00245176e-01  4.97961079e+00  3.00245176e-01  2.48339293e+00  3.00245176e-01  8.52422600e-02  3.00245176e-01  4.97810550e+00  3.00245176e-01  1.99990910e+00  3.00245176e-01  4.39990320e-05 
 3.00250176e-01 -2.02106259e-01  3.00250176e-01  4.97810593e+00  3.00250176e-01  4.97961079e+00  3.00250176e-01  2.48339355e+00  3.00250176e-01  8.52422600e-02  3.00250176e-01  4.97810550e+00  3.00250176e-01  1.99990910e+00  3.00250176e-01  4.39990320e-05 
 3.00255176e-01 -2.01514753e-01  3.00255176e-01  4.97810593e+00  3.00255176e-01  4.97961079e+00  3.00255176e-01  2.48339417e+00  3.00255176e-01  8.52422600e-02  3.00255176e-01  4.97810550e+00  3.00255176e-01  1.99990910e+00  3.00255176e-01  4.39990320e-05 
 3.00260176e-01 -2.00723572e-01  3.00260176e-01  4.97810593e+00  3.00260176e-01  4.97961079e+00  3.00260176e-01  2.48339479e+00  3.00260176e-01  8.52422600e-02  3.00260176e-01  4.97810550e+00  3.00260176e-01  1.99990910e+00  3.00260176e-01  4.39990320e-05 
 3.00265176e-01 -1.99733496e-01  3.00265176e-01  4.97810593e+00  3.00265176e-01  4.97961079e+00  3.00265176e-01  2.48339540e+00  3.00265176e-01  8.52422600e-02  3.00265176e-01  4.97810550e+00  3.00265176e-01  1.99990910e+00  3.00265176e-01  4.39990320e-05 
 3.00270176e-01 -1.98545502e-01  3.00270176e-01  4.97810593e+00  3.00270176e-01  4.97961079e+00  3.00270176e-01  2.48339602e+00  3.00270176e-01  8.52422600e-02  3.00270176e-01  4.97810550e+00  3.00270176e-01  1.99990910e+00  3.00270176e-01  4.39990320e-05 
 3.00275176e-01 -1.97160762e-01  3.00275176e-01  4.97810593e+00  3.00275176e-01  4.97961079e+00  3.00275176e-01  2.48339664e+00  3.00275176e-01  8.52422600e-02  3.00275176e-01  4.97810550e+00  3.00275176e-01  1.99990910e+00  3.00275176e-01  4.39990320e-05 
 3.00280176e-01 -1.95580644e-01  3.00280176e-01  4.97810593e+00  3.00280176e-01  4.97961079e+00  3.00280176e-01  2.48339726e+00  3.00280176e-01  8.52422600e-02  3.00280176e-01  4.97810550e+00  3.00280176e-01  1.99990910e+00  3.00280176e-01  4.39990320e-05 
 3.00285176e-01 -1.93806707e-01  3.00285176e-01  4.97810593e+00  3.00285176e-01  4.97961079e+00  3.00285176e-01  2.48339788e+00  3.00285176e-01  8.52422600e-02  3.00285176e-01  4.97810550e+00  3.00285176e-01  1.99990910e+00  3.00285176e-01  4.39990320e-05 
 3.00290176e-01 -1.91840701e-01  3.00290176e-01  4.97810593e+00  3.00290176e-01  4.97961079e+00  3.00290176e-01  2.48339850e+00  3.00290176e-01  8.52422600e-02  3.00290176e-01  4.97810550e+00  3.00290176e-01  1.99990910e+00  3.00290176e-01  4.39990320e-05 
